Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,2002,Unnamed: 7,Unnamed: 8,Unnamed: 9,2003,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,2004,Unnamed: 17,2005,Unnamed: 19,Unnamed: 20,Unnamed: 22
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Over,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),64,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,6.542054164119695,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Endometrium,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),60,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,6.133175778862213,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Mide,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),52,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,5.315419008347252,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),50,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,5.110979815718512,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Kolon,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),49,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,5.008760219404142,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İLK 10 KANSER TÜRÜ,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),359,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,34.90591446203568,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Prostat,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),357,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,34.711452543027136,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Deri,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),172,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,16.72372503473576,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Mesane,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),158,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,15.362491601675872,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Mide,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),97,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,9.431403071914934,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Kemik İliği,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),86,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,8.36186251736788,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Kolon,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),62,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,6.028319489265216,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Larinks,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),49,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,4.764317015709606,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Beyin,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),48,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,4.667086056205329,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Rektum,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),46,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,4.472624137196774,İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),EDİRNE ( 2002-2005 ),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),2003,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,OLGU SAYISI, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,OLGU SAYISI,"İNSİDANS
 (100.000'de )",İNSİDANS (100.000'de ),OLGU SAYISI,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,KADIN,252.215,1348,165, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),88.61,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),118,OLGU SAYISI,63.92,112.06,282,154.19,İNSİDANS (100.000'de ),290,345.72,160.18,346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,ERKEK,252.215,1348,280, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),132.78,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),175,OLGU SAYISI,83.67,112.06,431,207.92,İNSİDANS (100.000'de ),461,345.72,224.57,346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,TOPLAM,252.215,1348,445, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),112.06,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),293,OLGU SAYISI,74.41,112.06,713,182.73,İNSİDANS (100.000'de ),751,345.72,194.39,346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),EDİRNE DE İLK 10 KANSER TÜRÜ ( 2005 ),OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,İLK10 KANSER TÜRÜ,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,143,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),37.015178811786875,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Deri,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,133,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),34.42670476900457,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Meme,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,68,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),17.601623490919632,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Mide,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,59,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),15.271996852415565,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Prostat,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,24,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),11.69151926421372,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Kolon,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,33,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),8.541964341181586,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Mesane,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,25,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),6.471185106955748,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Larinks,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,22,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),5.694642894121058,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Over,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,10,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),5.523305587928263,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Beyin,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,19,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),4.918100681286368,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000'de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,İLK 10 KANSER TÜRÜ,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,OLGU SAYISI,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),İNSİDANS (100.000’de ),2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Meme,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,68,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),37.55847799791219,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Deri,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,61,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),33.6921640863624,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Mide,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,18,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),9.941950058270875,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Kolon,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,14,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),7.732627823099568,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Tiroid,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,12,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),6.6279667055139155,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Rektum,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,10,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),5.523305587928263,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Over,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,10,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),5.523305587928263,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Akciğer ve Bronş,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,9,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),4.970975029135437,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Karaciğer,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,7,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),3.866313911549784,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),Akciğer ve Bronş,Beyin,252.215,1348,2002, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),İNSİDANS (100.000'de),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2005),OLGU SAYISI,7,"İNSİDANS
 (100.000'de )",112.06,2004,İNSİDANS (100.000'de ),3.866313911549784,2005,345.72,"İNSİDANS
 (100.000'de )",346.2247757569723
