Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 7,2002,Unnamed: 10,Unnamed: 12,2003,Unnamed: 14,Unnamed: 16,2004,Unnamed: 19,Unnamed: 22
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.841766268986408,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",15,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.201471890822006,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",13,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",7.107942305379072,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",12,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.561177512657605,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",12,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.561177512657605,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",10,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.467647927214671,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",8,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.374118341771736,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ (2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",124,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",59.818422144393956,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",36,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",17.366638687082116,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",35,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",16.88423205688539,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",33,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",15.919418796491938,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",29,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.989792275705037,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",26,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.542572385114862,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİGİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",21,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.130539234131234,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",16,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",7.7185060831476076,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),REKTUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",14,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.7536928227541555,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),BEYİN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",10,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",4.824066301967254,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ESKİŞEHİR ( 2002-2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",2004,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OLGU SAYISI,"% 19,71","İNSİDANS
 (100.000'de)",ANKARA ( 2002-2004 ),OLGU SAYISI,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",OLGU SAYISI,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADIN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),465,"% 19,71",130.46,ANKARA ( 2002-2004 ),492,ANTALYA  ( 2002-2004 ),137.38,"%19,77",595,165.41
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEK,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),592,"% 19,71",167.21,ANKARA ( 2002-2004 ),545,ANTALYA  ( 2002-2004 ),153.43,"%19,77",919,257.99
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TOPLAM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),1057,"% 19,71",148.77,ANKARA ( 2002-2004 ),1037,ANTALYA  ( 2002-2004 ),145.37,"%19,77",1514,211.47
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ESKİŞEHİRDE İLK 10 KANSER TÜRÜ ( 2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",243,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",33.94200805389376,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",77,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",21.616340830741244,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",140,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",19.555066368498466,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",130,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",18.158275913605717,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",117,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",16.342448322245147,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",83,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",11.593360775609804,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",75,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.475928411695605,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",66,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",9.218817002292132,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",32,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.895931501327441,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",31,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.617933641910957,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),  İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MEME,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",139,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",38.64170245889107,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",50,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.899892970824123,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",44,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",12.23190581432523,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ENDOMETRİUM,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",32,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.895931501327441,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),OVER,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",31,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.617933641910957,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",29,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",8.061937923077993,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",24,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",6.67194862599558,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),BEYİN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",20,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.5599571883296495,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.0039614694966845,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),TROİD,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",18,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",5.0039614694966845,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),      İLK 10 KANSER TÜRÜ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),AKCİĞER ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",219,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",61.48024210301731,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MESANE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",108,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",30.319023502857846,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",80,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",22.45853592804285,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),PROSTAT,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",77,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",21.616340830741244,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),MİDE,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",57,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",16.00170684873053,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LARİNKS,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",47,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",13.194389857725175,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KOLON,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",39,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.94853626492089,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KEMİK İLİĞİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",37,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.38707286671982,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),LENF DÜGÜMLERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",36,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",10.106341167619282,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),BEYİN,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",28,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",7.860487574814997,"İNSİDANS
 (100.000'de )"
ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),ERZURUM ( 2002-2004 ),DERİ,ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2004),2002,"% 19,71",OLGU SAYISI,ANKARA ( 2002-2004 ),2003,ANTALYA  ( 2002-2004 ),"İNSİDANS
 (100.000'de )","%19,77",İNSİDANS (100.000'de ),"İNSİDANS
 (100.000'de )"
