Unnamed: 1,Türkiye,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,69302000,Unnamed: 10,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 16,70231000,Unnamed: 19,Unnamed: 21,Unnamed: 22
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",14,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.48,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LARİNKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",14,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.48,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",    İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",74,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,16.2,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",38,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,8.32,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",ÖZOFAGUS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",25,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.47,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",20,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.38,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",15,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.28,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER  , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",12,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.63,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",OVER, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",11,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.41,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",9,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.97,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",SERVİKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",9,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.97,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",BEYİN, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",7,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.53,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2003),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MEME, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",42,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.17,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",33,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,7.21,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",ÖZOFAGUS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",19,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.15,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",14,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.06,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",13,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.84,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",OVER, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",12,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.62,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",10,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.18,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",SERVİKS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",10,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.18,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KARACİGER, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",8,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.75,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",TROİD, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",7,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,1.53,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",   İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",103,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,21.14,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",83,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,17.03,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KEMİK İLİĞİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",40,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,8.21,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",ÖZOFAGUS, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",30,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,6.16,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MESANE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",29,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.95,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",26,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,5.34,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",PROSTAT, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",23,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,4.72,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",KOLON, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",18,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.69,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",LENF, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",16,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,3.28,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",REKTUM, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",10,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,2.05,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",DERİ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2003),KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",İLK 10 KANSER TÜRÜ, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",OLGU SAYISI,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,İNSİDANS (100.000'de ),%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",AKCİĞER , KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",62,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,12.64,%,"İNSİDANS
 (100.000'de )"
"    Bu 8 il Türkiye nüfusunun % 20 sini temsil ederken; bu illerden gelen veriler tüm verilerin % 60 ını
oluşturmaktadır. Diğer kanser olguları 73 il Kanser Kayıt Merkezinden yapılan bildirimlerdir. ( % 40) ",MİDE, KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ (2002),ERKEKLERDE GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),2002,KADINLARDA GÖRÜLEN İLK 10 KANSER TÜRÜ(2002),"% 19,71",47,"İNSİDANS
 (100.000'de)",116.77,ANKARA ( 2002-2003 ),126.01,2003,9.58,%,"İNSİDANS
 (100.000'de )"
